full_path,line,fixed_line
Potsdam Hbf S|Potsdam Babelsberg|Potsdam Griebnitzsee S|Berlin Wannsee S|Berlin Nikolassee|Berlin Grunewald|Berlin Westkreuz|Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Berlin Tiergarten|Berlin Bellevue|Berlin Hbf S Bahn|Berlin Friedrichstraße S|Berlin Hackescher Markt|Berlin Alexanderplatz S|Berlin Jannowitzbrücke|Berlin Ostbahnhof S|Berlin Warschauer Straße|Berlin Ostkreuz S|Berlin Nöldnerplatz|Berlin Lichtenberg S|Berlin Friedrichsfelde Ost|Berlin Springpfuhl|Berlin Poelchaustr.|Berlin Marzahn|Raoul Wallenberg Straße,7,S7
Aying|Dürrnhaar|Höhenkirchen Siegertsbrunn|Wächterhof|Hohenbrunn|Ottobrunn|Neubiberg|München Neuperlach Süd|München Perlach|München Giesing|München St.Martin Str.|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf tief|München Hackerbrücke|München Donnersbergerbrücke|München Heimeranplatz|München Harras|München Mittersendling|München Siemenswerke|München Solln|Großhesselohe Isartalbf|Pullach|Höllriegelskreuth,7,S7
Kreuzstraße|Großhelfendorf|Aying|Dürrnhaar|Höhenkirchen Siegertsbrunn|Wächterhof|Hohenbrunn|Ottobrunn|Neubiberg|München Neuperlach Süd|München Perlach|München Giesing|München St.Martin Str.|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf tief|München Hackerbrücke|München Donnersbergerbrücke|München Heimeranplatz|München Harras|München Mittersendling|München Siemenswerke|München Solln|Großhesselohe Isartalbahnhof,7,S7
Offenburg|Friesenheim Baden|Lahr Schwarzw|Orschweier|Ringsheim/Europa Park|Herbolzheim Breisg|Kenzingen|Riegel Malterdingen|Köndringen|Teningen Mundingen|Emmendingen|Kollmarsreute|Denzlingen|Gundelfingen Breisgau|Freiburg Zähringen|Freiburg Herdern|Freiburg Breisgau Hbf|Schallstadt|Bad Krozingen|Heitersheim|Buggingen|Müllheim Baden|Schliengen|Bad Bellingen|Efringen Kirchen|Haltingen|Weil am Rhein,7,RE7
Ahrensfelde S|Berlin Mehrower Allee|Berlin Raoul Wallenberg Str.|Berlin Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin Friedrichsfelde Ost|Berlin Lichtenberg S|Berlin Nöldnerplatz|Berlin Ostkreuz S|Berlin Warschauer Straße|Berlin Ostbahnhof S|Berlin Jannowitzbrücke|Berlin Alexanderplatz S|Berlin Hackescher Markt|Berlin Friedrichstraße S|Berlin Hbf S Bahn|Berlin Bellevue|Berlin Tiergarten|Berlin Zoologischer Garten S|Berlin Savignyplatz|Berlin Charlottenburg S|Berlin Westkreuz|Berlin Grunewald|Berlin Nikolassee|Berlin Wannsee S|Potsdam Griebnitzsee S|Babelsberg,7,S7
Potsdam Hbf S|Potsdam Babelsberg|Potsdam Griebnitzsee S|Berlin Wannsee S|Berlin Nikolassee|Berlin Grunewald|Berlin Westkreuz|Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Berlin Tiergarten|Berlin Bellevue|Berlin Hbf S Bahn|Berlin Friedrichstraße S|Berlin Hackescher Markt|Berlin Alexanderplatz S|Berlin Jannowitzbrücke|Berlin Ostbahnhof S|Berlin Warschauer Straße|Berlin Ostkreuz S|Berlin Nöldnerplatz|Berlin Lichtenberg S|Berlin Friedrichsfelde Ost|Berlin Springpfuhl|Berlin Poelchaustr.|Berlin Marzahn|Berlin Raoul Wallenberg Str.|Mehrower Allee,7,S7
Kreuzstraße|Großhelfendorf|Aying|Höhenkirchen Siegertsbrunn|Wächterhof|Hohenbrunn|Ottobrunn|Neubiberg|München Neuperlach Süd|München Perlach|München Giesing|München St.Martin Str.|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf tief|München Hackerbrücke|München Donnersbergerbrücke|München Heimeranplatz|München Harras|München Mittersendling|München Siemenswerke|München Solln|Großhesselohe Isartalbf|Pullach|Höllriegelskreuth,7,S7
Kreuzstraße|Großhelfendorf|Peiß|Aying|Dürrnhaar|Höhenkirchen Siegertsbrunn|Wächterhof|Hohenbrunn|Ottobrunn|Neubiberg|München Neuperlach Süd|München Perlach|München Giesing|München St.Martin Str.|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf tief|München Hackerbrücke|München Donnersbergerbrücke|München Heimeranplatz|München Harras|München Mittersendling|München Siemenswerke|München Solln|Großhesselohe Isartalbahnhof,7,S7
Basel Bad Bf|Weil am Rhein|Haltingen|Efringen Kirchen|Bad Bellingen|Schliengen|Auggen|Müllheim Baden|Buggingen|Heitersheim|Bad Krozingen|Schallstadt|Freiburg Breisgau Hbf|Denzlingen|Emmendingen|Riegel Malterdingen|Kenzingen|Herbolzheim Breisg|Ringsheim/Europa Park|Orschweier|Lahr Schwarzw|Offenburg|Appenweier|Renchen|Achern|Bühl Baden|Baden Baden|Rastatt,7,RE7
Offenburg|Friesenheim Baden|Lahr Schwarzw|Orschweier|Ringsheim/Europa Park|Herbolzheim Breisg|Kenzingen|Riegel Malterdingen|Köndringen|Teningen Mundingen|Emmendingen|Kollmarsreute|Denzlingen|Gundelfingen Breisgau|Freiburg Zähringen|Freiburg Herdern|Freiburg Breisgau Hbf|Schallstadt|Bad Krozingen|Heitersheim|Buggingen|Müllheim Baden|Schliengen|Bad Bellingen|Efringen Kirchen|Eimeldingen|Haltingen|Weil am Rhein,7,RE7
Kreuzstraße|Großhelfendorf|Aying|Dürrnhaar|Höhenkirchen Siegertsbrunn|Wächterhof|Hohenbrunn|Ottobrunn|Neubiberg|München Neuperlach Süd|München Perlach|München Giesing|München St.Martin Str.|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf tief|München Hackerbrücke|München Donnersbergerbrücke|München Heimeranplatz|München Harras|München Mittersendling|München Siemenswerke|München Solln|Großhesselohe Isartalbf|Pullach|Höllriegelskreuth,7,S7
Kreuzstraße|Großhelfendorf|Peiß|Aying|Dürrnhaar|Höhenkirchen Siegertsbrunn|Wächterhof|Hohenbrunn|Ottobrunn|Neubiberg|München Neuperlach Süd|München Perlach|München Giesing|München St.Martin Str.|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf tief|München Hackerbrücke|München Donnersbergerbrücke|München Heimeranplatz|München Harras|München Mittersendling|München Siemenswerke|München Solln|Großhesselohe Isartalbf|Pullach|Höllriegelskreuth,7,S7
Bad Belzig|Baitz|Brück Mark|Borkheide|Beelitz Heilstätten|Seddin|Michendorf|Wilhelmshorst|Potsdam Rehbrücke|Potsdam Medienstadt Babelsberg|Berlin Wannsee|Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz|Berlin Ostbahnhof|Berlin Ostkreuz|Königs Wusterhausen|Zeesen|Bestensee|Groß Köris|Halbe|Oderin|Brand Tropical Islands|Schönwalde Spreewald|Lubolz|Lübben Spreewald|Lübbenau Spreewald|Calau Niederlausitz,7,RE7
Karlsruhe Hbf|Rastatt|Baden Baden|Bühl Baden|Achern|Renchen|Appenweier|Offenburg|Lahr Schwarzw|Orschweier|Ringsheim/Europa Park|Herbolzheim Breisg|Kenzingen|Riegel Malterdingen|Emmendingen|Denzlingen|Freiburg Breisgau Hbf|Schallstadt|Bad Krozingen|Heitersheim|Müllheim Baden|Auggen|Schliengen|Bad Bellingen|Rheinweiler|Kleinkems|Istein|Efringen Kirchen|Eimeldingen|Haltingen|Weil am Rhein,7,RE7
Wolfratshausen|Icking|Ebenhausen Schäftlarn|Hohenschäftlarn|Baierbrunn|Buchenhain|Höllriegelskreuth|Pullach|Großhesselohe Isartalbf|München Solln|München Siemenswerke|München Mittersendling|München Harras|München Heimeranplatz|München Donnersbergerbrücke|München Hackerbrücke|München Hbf tief|München Karlsplatz|München Marienplatz|München Isartor|München Rosenheimer Platz|München Ost|München St.Martin Str.|München Giesing|München Perlach|München Neuperlach Süd|Neubiberg|Ottobrunn|Hohenbrunn|Wächterhof|Höhenkirchen Siegertsbrunn,7,S7
Lübbenau Spreewald|Lübben Spreewald|Lubolz|Schönwalde Spreewald|Brand Tropical Islands|Oderin|Halbe|Groß Köris|Bestensee|Zeesen|Königs Wusterhausen|Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf|Berlin Zoologischer Garten|Berlin Charlottenburg|Berlin Wannsee|Potsdam Medienstadt Babelsberg|Potsdam Rehbrücke|Wilhelmshorst|Michendorf|Seddin|Beelitz Heilstätten|Borkheide|Brück Mark|Baitz|Bad Belzig|Wiesenburg Mark|Medewitz Mark|Jeber Bergfrieden|Roßlau Elbe,7,RE7
Dessau Hbf|Roßlau Elbe|Jeber Bergfrieden|Wiesenburg Mark|Bad Belzig|Baitz|Brück Mark|Borkheide|Beelitz Heilstätten|Seddin|Michendorf|Wilhelmshorst|Potsdam Rehbrücke|Potsdam Medienstadt Babelsberg|Berlin Wannsee|Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz|Berlin Ostbahnhof|Berlin Ostkreuz|Königs Wusterhausen|Zeesen|Bestensee|Groß Köris|Halbe|Oderin|Brand Tropical Islands|Schönwalde Spreewald|Lubolz|Lübben Spreewald|Lübbenau Spreewald|Calau Niederlausitz,7,RE7
Bad Belzig|Baitz|Brück Mark|Borkheide|Beelitz Heilstätten|Seddin|Michendorf|Wilhelmshorst|Potsdam Rehbrücke|Potsdam Medienstadt Babelsberg|Berlin Wannsee|Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz|Berlin Ostbahnhof|Berlin Ostkreuz|Königs Wusterhausen|Zeesen|Bestensee|Groß Köris|Halbe|Oderin|Brand Tropical Islands|Schönwalde Spreewald|Lubolz|Lübben Spreewald|Lübbenau Spreewald|Calau Nl|Luckaitztal|Altdöbern|Großräschen|Sedlitz Ost,7,RE7
Dessau Hbf|Roßlau Elbe|Jeber Bergfrieden|Medewitz Mark|Wiesenburg Mark|Bad Belzig|Baitz|Brück Mark|Borkheide|Beelitz Heilstätten|Seddin|Michendorf|Wilhelmshorst|Potsdam Rehbrücke|Potsdam Medienstadt Babelsberg|Berlin Wannsee|Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz|Berlin Ostbahnhof|Berlin Ostkreuz|Königs Wusterhausen|Zeesen|Bestensee|Groß Köris|Halbe|Oderin|Brand Tropical Islands|Schönwalde Spreewald|Lubolz|Lübben Spreewald|Lübbenau Spreewald|Calau Niederlausitz,7,RE7
Senftenberg|Sedlitz Ost|Großräschen|Altdöbern|Luckaitztal|Calau Nl|Lübbenau Spreewald|Lübben Spreewald|Lubolz|Schönwalde Spreewald|Brand Tropical Islands|Oderin|Halbe|Groß Köris|Bestensee|Zeesen|Königs Wusterhausen|Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf|Berlin Zoologischer Garten|Berlin Charlottenburg|Berlin Wannsee|Potsdam Medienstadt Babelsberg|Potsdam Rehbrücke|Wilhelmshorst|Michendorf|Seddin|Beelitz Heilstätten|Borkheide|Brück Mark|Baitz|Bad Belzig|Wiesenburg Mark|Jeber Bergfrieden|Roßlau Elbe,7,RE7
Dessau Hbf|Roßlau Elbe|Jeber Bergfrieden|Wiesenburg Mark|Bad Belzig|Baitz|Brück Mark|Borkheide|Beelitz Heilstätten|Seddin|Michendorf|Wilhelmshorst|Potsdam Rehbrücke|Potsdam Medienstadt Babelsberg|Berlin Wannsee|Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz|Berlin Ostbahnhof|Berlin Ostkreuz|Königs Wusterhausen|Zeesen|Bestensee|Groß Köris|Halbe|Oderin|Brand Tropical Islands|Schönwalde Spreewald|Lubolz|Lübben Spreewald|Lübbenau Spreewald|Calau Nl|Luckaitztal|Altdöbern|Großräschen|Sedlitz Ost,7,RE7
Senftenberg|Sedlitz Ost|Großräschen|Altdöbern|Luckaitztal|Calau Nl|Lübbenau Spreewald|Lübben Spreewald|Lubolz|Schönwalde Spreewald|Brand Tropical Islands|Oderin|Halbe|Groß Köris|Bestensee|Zeesen|Königs Wusterhausen|Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf|Berlin Zoologischer Garten|Berlin Charlottenburg|Berlin Wannsee|Potsdam Medienstadt Babelsberg|Potsdam Rehbrücke|Wilhelmshorst|Michendorf|Seddin|Beelitz Heilstätten|Borkheide|Brück Mark|Baitz|Bad Belzig|Wiesenburg Mark|Medewitz Mark|Jeber Bergfrieden|Roßlau Elbe,7,RE7
Dessau Hbf|Roßlau Elbe|Jeber Bergfrieden|Medewitz Mark|Wiesenburg Mark|Bad Belzig|Baitz|Brück Mark|Borkheide|Beelitz Heilstätten|Seddin|Michendorf|Wilhelmshorst|Potsdam Rehbrücke|Potsdam Medienstadt Babelsberg|Berlin Wannsee|Berlin Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz|Berlin Ostbahnhof|Berlin Ostkreuz|Königs Wusterhausen|Zeesen|Bestensee|Groß Köris|Halbe|Oderin|Brand Tropical Islands|Schönwalde Spreewald|Lubolz|Lübben Spreewald|Lübbenau Spreewald|Calau Nl|Luckaitztal|Altdöbern|Großräschen|Sedlitz Ost,7,RE7
Rahnsdorf,3,S3
Kressbronn,3,RE3
Freilassing,3,S3
Stuttgart Schwabstraße,3,S3
Elbgaustraße,3,S3
Lutherstadt Wittenberg Hbf,3,S3
Leipzig Hbf,3,S3
Ludwigshafen Rhein Hbf,3,S3
Olympiastadion,3,S3
Berlin Spandau S|Stresow,3,S3
Berlin Rahnsdorf|Wilhelmshagen,3,S3
Erkner S|Wilhelmshagen,3,S3
Berlin Friedrichshagen|Hirschgarten,3,S3
Feucht|Fischbach b Nürnberg,3,S3
Hamburg Neugraben|Neuwiedenthal,3,S3
Lehrte|Sehnde,3,S3
Plattling|Osterhofen Niederbay,3,RE3
Neustadt Weinstr Hbf|Neustadt Weinstr Böbig,3,S3
Berlin Charlottenburg S|Savignyplatz,3,S3
Salem|Markdorf Baden,3,RE3
Hamburg Elbgaustraße|Eidelstedt,3,S3
Berlin Zoologischer Garten S|Savignyplatz,3,S3
Zwickau Sachs Hbf|Reichenbach Vogtl ob Bf,3,S3
Berlin Karlshorst S|Betriebsbahnhof Berlin Rummelsburg,3,S3
Berlin Ostbahnhof S|Warschauer Straße,3,S3
Gera Hbf|Gera Süd,3,RE3
Berlin Köpenick|Wuhlheide,3,S3
Frankfurt Main Hbf|Frankfurt Main Niederrad,3,RE3
Berlin Charlottenburg S|Berlin Westkreuz,3,S3
Friedrichshafen Stadt|Kressbronn,3,RE3
Mannheim Waldhof|Mannheim Luzenberg,3,RNV3
Mannheim Hbf|Mannheim ARENA / Maimarkt,3,S3
Frankfurt Main Hbf|Frankfurt Main Flughafen Regionalbahnhof,3,RE3
München Pasing|München Laim Pbf,3,S3
Eberswalde Hbf|Biesenthal|Bernau b Berlin,3,RE3
Passau Hbf|Vilshofen Niederbay|Osterhofen Niederbay,3,RE3
Stuttgart Hbf|Stuttgart Bad Cannstatt|Stuttgart Nürnberger Straße,3,S3
Frankfurt Main Hbf|Frankfurt Niederrad|Frankfurt Main Flughafen Regionalbahnhof,3,RE3
Berlin Spandau S|Berlin Stresow|Pichelsberg,3,S3
Hamburg Neugraben|Hamburg Neuwiedenthal|Heimfeld,3,S3
Heidelberg Hbf|Heidelberg Kirchheim/Rohrbach|St. Ilgen/Sandhausen,3,S3
Hamburg Elbgaustraße|Hamburg Eidelstedt|Stellingen,3,S3
Bad Kreuznach|Gensingen Horrweiler|Ingelheim,3,RE3
Mainz Hbf|Rüsselsheim|Frankfurt Main Flughafen Regionalbahnhof,3,RE3
Erkner S|Berlin Wilhelmshagen|Rahnsdorf,3,S3
Plattling|Osterhofen Nby|Vilshofen Niederbay,3,RE3
Neubrücke Nahe|Türkismühle|St. Wendel,3,RE3
Jena Göschwitz|Jena West|Weimar,3,RE3
Landshut Bay Hbf|Moosburg|Freising,3,RE3
Bad Soden Taunus|Sulzbach Taunus Nord|Schwalbach a Ts Limes,3,S3
Berlin Köpenick|Berlin Wuhlheide|Berlin Karlshorst S|Betriebsbahnhof Berlin Rummelsburg,3,S3
Kirn|Bad Sobernheim|Staudernheim|Bad Münster am Stein,3,RE3
Berlin Gesundbrunnen|Bernau b Berlin|Biesenthal|Eberswalde Hbf,3,RE3
Hamburg Elbgaustraße|Hamburg Eidelstedt|Hamburg Stellingen|Langenfelde,3,S3
Hannover Hbf|Hannover Kleefeld|Hannover Karl Wiechert Allee|Anderten Misburg,3,S3
Ludwigshafen Rh Hbf|Ludwigshafen Rhein Mitte|Mannheim Hbf|Mannheim ARENA / Maimarkt,3,S3
Hamburg Neugraben|Hamburg Neuwiedenthal|Hamburg Heimfeld|Harburg Rathaus,3,S3
Saarbrücken Hbf|Neunkirchen Saar Hbf|Ottweiler Saar|St. Wendel,3,RE3
Berlin Olympiastadion|Berlin Westkreuz|Berlin Charlottenburg S|Savignyplatz,3,S3
Berlin Friedrichshagen|Berlin Hirschgarten|Berlin Köpenick|Wuhlheide,3,S3
Friedrichshafen Stadt|Ravensburg|Aulendorf|Biberach Riß,3,RE3
Hamburg Elbgaustraße|Krupunder|Halstenbek|Thesdorf,3,S3
Berlin Zoologischer Garten S|Berlin Savignyplatz|Berlin Charlottenburg S|Berlin Westkreuz,3,S3
Friedrichshafen Stadt|Eriskirch|Langenargen|Kressbronn,3,RE3
Mainz Hbf|Ingelheim|Bad Kreuznach|Bad Münster am Stein,3,RE3
Berlin Spandau S|Berlin Stresow|Berlin Pichelsberg|Olympiastadion,3,S3
Chemnitz Hbf|Flöha|Freiberg Sachs|Tharandt,3,S3
Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Tiergarten,3,S3
Eberswalde Hbf|Britz|Chorin|Angermünde,3,RE3
Ludwigshafen Rhein BASF Nord|Ludwigshafen Rhein BASF Mitte|Ludwigshafen Rhein BASF Süd|Ludwigshafen Rhein Hbf,3,S3
Berlin Grunewald|Berlin Westkreuz|Berlin Charlottenburg S|Savignyplatz,3,S3
Mainz Hbf|Rüsselsheim|Frankfurt M Flughafen Regionalbf|Frankfurt Main Niederrad,3,RE3
Stuttgart Vaihingen|Stuttgart Österfeld|Stuttgart Universität|Stuttgart Schwabstraße,3,S3
München Hbf|München Moosach|München Feldmoching|Freising|Moosburg,3,RE3
Berlin Spandau S|Berlin Stresow|Berlin Pichelsberg|Berlin Olympiastadion|Heerstraße,3,S3
Teltow|Großbeeren|Birkengrund|Ludwigsfelde|Luckenwalde,3,S3
Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Berlin Tiergarten|Bellevue,3,S3
Lindau Insel|Enzisweiler|Wasserburg Bodensee|Nonnenhorn|Kressbronn,3,RE3
Überlingen Therme|Überlingen|Salem|Markdorf Baden|Friedrichshafen Stadt,3,RE3
Friedrichshafen Hafen|Friedrichshafen Stadt|Ravensburg|Aulendorf|Biberach Riß,3,RE3
Mainz Hbf|Heidesheim Rheinhess|Ingelheim|Bad Kreuznach|Bad Münster am Stein,3,RE3
Stuttgart Vaihingen|Stuttgart Rohr|Oberaichen|Leinfelden|Echterdingen,3,S3
Leipzig Hbf tief|Leipzig Gohlis|Leipzig Olbrichtstraße|Leipzig Slevogtstraße|Leipzig Wahren,3,S3
Hannover Hbf|Hannover Kleefeld|Hannover Karl Wiechert Allee|Hannover Anderten Misburg|Ahlten Han,3,S3
Ulm Hbf|Biberach Riß|Aulendorf|Ravensburg|Meckenbeuren,3,RE3
Pinneberg|Thesdorf|Halstenbek|Krupunder|Elbgaustraße,3,S3
Schifferstadt|Limburgerhof|Ludwigshafen Rheingönheim|Ludwigshafen Mundenheim|Ludwigshafen Rhein Hbf,3,S3
Neubrücke Nahe|Türkismühle|St Wendel|Ottweiler Saar|Neunkirchen Saar Hbf,3,RE3
Berlin Ostbahnhof S|Berlin Warschauer Straße|Berlin Ostkreuz S|Berlin Rummelsburg|Betriebsbahnhof Berlin Rummelsburg,3,S3
Berlin Karlshorst S|Berlin Betriebsbf Rummelsburg|Berlin Rummelsburg|Berlin Ostkreuz S|Warschauer Straße,3,S3
Erkner S|Berlin Wilhelmshagen|Berlin Rahnsdorf|Berlin Friedrichshagen|Hirschgarten,3,S3
Frankfurt Main Hbf|Frankfurt M Flughafen Regionalbf|Rüsselsheim|Mainz Hbf|Ingelheim|Gensingen Horrweiler,3,RE3
Berlin Grunewald|Berlin Westkreuz|Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Tiergarten,3,S3
Stade|Agathenburg|Dollern|Horneburg|Neukloster Kr Stade|Buxtehude,3,S3
Berlin Friedrichshagen|Berlin Hirschgarten|Berlin Köpenick|Berlin Wuhlheide|Berlin Karlshorst S|Betriebsbahnhof Berlin Rummelsburg,3,S3
Angermünde|Eberswalde Hbf|Bernau b Berlin|Berlin Gesundbrunnen|Berlin Hbf|Berlin Potsdamer Platz,3,RE3
Pinneberg|Thesdorf|Halstenbek|Krupunder|Hamburg Elbgaustraße|Eidelstedt,3,S3
Hamburg Neugraben|Hamburg Fischbek|Neu Wulmstorf|Buxtehude|Neukloster Kr Stade|Horneburg,3,S3
Schkeuditz|Leipzig Lützschena|Leipzig Wahren|Leipzig Slevogtstraße|Leipzig Olbrichtstraße|Leipzig Gohlis,3,S3
Singen Hohentwiel|Radolfzell|Überlingen|Salem|Markdorf Baden|Friedrichshafen Stadt,3,RE3
Tharandt|Freital Hainsberg West|Freital Hainsberg|Freital Deuben|Freital Potschappel|Dresden Plauen,3,S3
Feucht|Fischbach Nürnberg|Nürnberg Frankenstadion|Nürnberg Dutzendteich|Nürnberg Gleißhammer|Nürnberg Dürrenhof,3,S3
Essen Hbf|Essen West|Essen Frohnhausen|Mülheim Ruhr Hbf|Mülheim Ruhr West|Mülheim Ruhr Styrum,3,S3
Berlin Spandau S|Berlin Stresow|Berlin Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Messe Süd Eichkamp,3,S3
Hamburg Elbgaustraße|Hamburg Eidelstedt|Hamburg Stellingen|Hamburg Langenfelde|Hamburg Altona S|Königstraße,3,S3
Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf tief|Stuttgart Bad Cannstatt|Stuttgart Nürnberger Straße,3,S3
Nürnberg Hbf|Nürnberg Dürrenhof|Nürnberg Gleißhammer|Nürnberg Dutzendteich|Nürnberg Frankenstadion|Fischbach b Nürnberg,3,S3
Mainz Hbf|Gensingen Horrweiler|Bad Kreuznach|Staudernheim|Bad Sobernheim|Kirn,3,RE3
Hamburg Neugraben|Hamburg Neuwiedenthal|Hamburg Heimfeld|Hamburg Harburg Rathaus|Hamburg Harburg S|Wilhelmsburg,3,S3
Ulm Hbf|Biberach Riß|Aulendorf|Ravensburg|Friedrichshafen Stadt|Kressbronn,3,RE3
Berlin Olympiastadion|Berlin Westkreuz|Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Tiergarten,3,S3
Essen Hbf|Essen Steele|Essen Steele Ost|Essen Horst|Bochum Dahlhausen|Hattingen Ruhr,3,S3
Hildesheim Hbf|Harsum|Algermissen|Sehnde|Lehrte|Ahlten Han,3,S3
Gera Hbf|Hermsdorf Klosterlausnitz|Stadtroda|Jena Göschwitz|Jena West|Weimar,3,RE3
Plattling|Wallersdorf|Landau Isar|Dingolfing|Wörth Isar|Landshut Bay Hbf,3,RE3
Ulm Hbf|Biberach Riß|Bad Schussenried|Aulendorf|Ravensburg|Friedrichshafen Stadt|Kressbronn,3,RE3
Dortmund Hbf|Wanne Eickel Hbf|Gelsenkirchen Hbf|Essen Altenessen|Oberhausen Hbf|Duisburg Hbf|Düsseldorf Flughafen,3,RE3
München Hbf|Freising|Moosburg|Landshut Bay Hbf|Ergoldsbach|Neufahrn Niederbay|Eggmühl,3,RE3
Ulm Hbf|Biberach Riß|Aulendorf|Ravensburg|Friedrichshafen Stadt|Langenargen|Kressbronn,3,RE3
Hannover Hbf|Hannover Kleefeld|Hannover Karl Wiechert Allee|Hannover Anderten Misburg|Ahlten|Lehrte|Sehnde,3,S3
Berlin Karlshorst S|Berlin Betriebsbf Rummelsburg|Berlin Rummelsburg|Berlin Ostkreuz S|Berlin Warschauer Straße|Berlin Ostbahnhof S|Jannowitzbrücke,3,S3
Altdorf b Nürnberg|Altdorf West|Ludersheim|Winkelhaid|Feucht Moosbach|Feucht|Fischbach b Nürnberg,3,S3
Pinneberg|Thesdorf|Halstenbek|Krupunder|Hamburg Elbgaustraße|Hamburg Eidelstedt|Stellingen,3,S3
Hamburg Neugraben|Hamburg Neuwiedenthal|Hamburg Heimfeld|Hamburg Harburg Rathaus|Hamburg Harburg S|Hamburg Wilhelmsburg|Veddel,3,S3
Landshut Bay Hbf|Wörth Isar|Dingolfing|Landau Isar|Wallersdorf|Plattling|Osterhofen Niederbay,3,RE3
Frankfurt Main Hbf|Frankfurt M Flughafen Regionalbf|Rüsselsheim|Mainz Hbf|Ingelheim|Bad Kreuznach|Bad Münster am Stein,3,RE3
Dresden Hbf|Dresden Plauen|Freital Potschappel|Freital Deuben|Freital Hainsberg|Freital Hainsberg West|Tharandt,3,S3
Nürnberg Hbf|Nürnberg Dürrenhof|Nürnberg Gleißhammer|Nürnberg Dutzendteich|Nürnberg Frankenstadion|Fischbach Nürnberg|Feucht,3,S3
Lindau Reutin|Nonnenhorn|Langenargen|Friedrichshafen Stadt|Salem|Überlingen|Radolfzell,3,RE3
Berlin Köpenick|Berlin Wuhlheide|Berlin Karlshorst S|Berlin Betriebsbf Rummelsburg|Berlin Rummelsburg|Berlin Ostkreuz S|Warschauer Straße,3,S3
Lindau Reutin|Wasserburg Bodensee|Kressbronn|Friedrichshafen Stadt|Ravensburg|Aulendorf|Biberach Riß,3,RE3
Hildesheim Hbf|Harsum|Algermissen|Sehnde|Lehrte|Ahlten|Anderten Misburg,3,S3
Berlin Olympiastadion|Berlin Westkreuz|Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Berlin Tiergarten|Bellevue,3,S3
Berlin Grunewald|Berlin Westkreuz|Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Berlin Tiergarten|Bellevue,3,S3
Lindau Reutin|Nonnenhorn|Langenargen|Friedrichshafen Stadt|Ravensburg|Aulendorf|Biberach Riß,3,RE3
Friedrichshafen Stadt|Meckenbeuren|Ravensburg|Aulendorf|Bad Schussenried|Biberach Riß|Laupheim West,3,RE3
Erkner S|Berlin Wilhelmshagen|Berlin Rahnsdorf|Berlin Friedrichshagen|Berlin Hirschgarten|Berlin Köpenick|Wuhlheide,3,S3
